Price,close,ret
Ticker,GC=F,
Date,,
2016-03-31,1234.199951171875,0.005949895356224033
2016-04-01,1222.199951171875,-0.009722897808094988
2016-04-04,1218.0,-0.0034363863031151576
2016-04-05,1228.4000244140625,0.00853860789331895
2016-04-06,1222.5,-0.004803015546077316
2016-04-07,1236.199951171875,0.011206504026073594
2016-04-08,1242.5,0.00509630244051773
2016-04-11,1256.699951171875,0.01142853213028161
2016-04-12,1259.4000244140625,0.00214854248993146
2016-04-13,1246.800048828125,-0.010004744593997916
2016-04-14,1225.0,-0.01748479946613335
2016-04-15,1233.0999755859375,0.006612224968112201
2016-04-18,1233.5999755859375,0.00040548212626667635
2016-04-19,1253.0,0.015726349544428198
2016-04-20,1253.199951171875,0.0001595779504190986
2016-04-21,1249.0,-0.0033513815316922324
2016-04-22,1228.699951171875,-0.016253041495696507
2016-04-25,1238.9000244140625,0.008301516763681072
2016-04-26,1242.199951171875,0.002663594069564512
2016-04-27,1249.199951171875,0.005635163641245056
2016-04-28,1265.5,0.01304839054214968
2016-04-29,1289.199951171875,0.018727736998715994
2016-05-02,1294.699951171875,0.004266211765677319
2016-05-03,1290.699951171875,-0.0030895189239633636
2016-05-04,1273.300048828125,-0.013480981639421241
2016-05-05,1271.4000244140625,-0.0014922047759372559
2016-05-06,1292.9000244140625,0.016910492045891345
2016-05-09,1265.5999755859375,-0.021115359511650778
2016-05-10,1263.9000244140625,-0.001343197854510092
2016-05-11,1274.5999755859375,0.008465820844362648
2016-05-12,1270.300048828125,-0.003373550007982562
2016-05-13,1271.9000244140625,0.0012595257218273037
2016-05-16,1273.4000244140625,0.0011793379756328548
2016-05-17,1276.199951171875,0.0021987801979985733
2016-05-18,1273.699951171875,-0.001958940679871013
2016-05-19,1254.199951171875,-0.015309728152269275
2016-05-20,1252.4000244140625,-0.0014351194609206752
2016-05-23,1251.0999755859375,-0.0010380459939173248
2016-05-24,1228.9000244140625,-0.017744346259361055
2016-05-25,1223.5,-0.004394193430533266
2016-05-26,1220.0999755859375,-0.002778932908919063
2016-05-27,1213.800048828125,-0.005163451261268159
2016-05-31,1214.800048828125,0.0008238589222051562
2016-06-01,1211.9000244140625,-0.0023872442356748236
2016-06-02,1209.800048828125,-0.0017327960587778524
2016-06-03,1240.0999755859375,0.025045400508259652
2016-06-06,1244.5999755859375,0.0036287396892122903
2016-06-07,1244.4000244140625,-0.00016065497010864238
2016-06-08,1259.800048828125,0.012375461356418427
2016-06-09,1270.199951171875,0.008255200778428451
2016-06-10,1273.4000244140625,0.002519346059834948
2016-06-13,1284.4000244140625,0.008638291023326694
2016-06-14,1285.5999755859375,0.0009342503496310162
2016-06-15,1285.800048828125,0.00015562635811061654
2016-06-16,1296.0999755859375,0.008010519806092686
2016-06-17,1292.5,-0.0027775446753712796
2016-06-20,1290.0,-0.0019342359767892114
2016-06-21,1270.5,-0.015116279069767424
2016-06-22,1268.0,-0.001967729240456517
2016-06-23,1261.199951171875,-0.005362814533221627
2016-06-24,1320.0,0.0466223050306096
2016-06-27,1322.5,0.0018939393939394478
2016-06-28,1315.300048828125,-0.005444197483459368
2016-06-29,1323.9000244140625,0.0065384134924952875
2016-06-30,1318.4000244140625,-0.004154392249093086
2016-07-01,1336.699951171875,0.013880405354168346
2016-07-05,1356.4000244140625,0.014737842419247915
2016-07-06,1364.9000244140625,0.006266587914337318
2016-07-07,1360.0999755859375,-0.00351677686443419
2016-07-08,1356.5999755859375,-0.002573340241765809
2016-07-11,1355.0,-0.0011794011607927368
2016-07-12,1334.0999755859375,-0.015424372261300778
2016-07-13,1342.4000244140625,0.0062214593958593856
2016-07-14,1331.300048828125,-0.008268754010774426
2016-07-15,1326.5,-0.0036055349298230732
2016-07-18,1328.4000244140625,0.0014323591511966605
2016-07-19,1331.5,0.0023336160260196692
2016-07-20,1318.800048828125,-0.009538078236481451
2016-07-21,1330.5,0.008871664193727868
2016-07-22,1323.0999755859375,-0.005561837214627996
2016-07-25,1319.300048828125,-0.002871987625976402
2016-07-26,1320.699951171875,0.0010610947411042737
2016-07-27,1326.5999755859375,0.00446734658302006
2016-07-28,1332.300048828125,0.00429675361607762
2016-07-29,1349.0,0.012534677294776086
2016-08-01,1351.4000244140625,0.0017791137242864075
2016-08-02,1364.4000244140625,0.00961965351868077
2016-08-03,1356.0999755859375,-0.006083295719442328
2016-08-04,1358.800048828125,0.001991057658577766
2016-08-05,1336.4000244140625,-0.016485151316693702
2016-08-08,1333.4000244140625,-0.0022448368341771996
2016-08-09,1339.0,0.004199771623971893
2016-08-10,1344.300048828125,0.003958214210698197
2016-08-11,1342.5,-0.0013390231070021796
2016-08-12,1335.800048828125,-0.004990652641992499
2016-08-15,1340.300048828125,0.0033687676564675417
2016-08-16,1350.5,0.007610199806224793
2016-08-17,1342.699951171875,-0.0057756748079415
2016-08-18,1351.199951171875,0.006330528270729108
2016-08-19,1340.4000244140625,-0.007992841287809305
2016-08-22,1337.699951171875,-0.002014378687711371
2016-08-23,1340.5999755859375,0.002167918456991824
2016-08-24,1324.4000244140625,-0.012084105226687347
2016-08-25,1320.0999755859375,-0.003246790055011828
2016-08-26,1321.5,0.0010605442314632896
2016-08-29,1322.9000244140625,0.0010594206689840124
2016-08-30,1311.699951171875,-0.008466303602306047
2016-08-31,1306.9000244140625,-0.003659317630929415
2016-09-01,1312.199951171875,0.004055342152272656
2016-09-02,1322.0999755859375,0.007544600504840071
2016-09-06,1349.4000244140625,0.02064900486517751
2016-09-07,1344.300048828125,-0.0037794393757715206
2016-09-08,1336.800048828125,-0.00557911160275415
2016-09-09,1330.0999755859375,-0.005012023487028561
2016-09-12,1321.0,-0.006841572628349835
2016-09-13,1319.0,-0.0015140045420136694
2016-09-14,1321.5,0.0018953752843062777
2016-09-15,1313.5,-0.006053726825577033
2016-09-16,1305.800048828125,-0.005862163054339509
2016-09-19,1313.5,0.005896730650902571
2016-09-20,1313.699951171875,0.00015222776693946116
2016-09-21,1326.9000244140625,0.010048012280439389
2016-09-22,1340.4000244140625,0.010174089796977315
2016-09-23,1337.199951171875,-0.0023874016591325375
2016-09-26,1339.699951171875,0.0018695782914208703
2016-09-27,1325.9000244140625,-0.010300759319832209
2016-09-28,1319.4000244140625,-0.0049023304022280945
2016-09-29,1321.699951171875,0.0017431610696185817
2016-09-30,1313.300048828125,-0.006355377660642536
2016-10-03,1309.0,-0.003274231834501151
2016-10-04,1266.300048828125,-0.03262028355376245
2016-10-05,1265.199951171875,-0.000868749596328322
2016-10-06,1249.800048828125,-0.012171911901740162
2016-10-07,1248.9000244140625,-0.0007201347246756917
2016-10-11,1253.0,0.0032828693296416134
2016-10-12,1251.0999755859375,-0.001516380218725022
2016-10-13,1255.0,0.003117276388912016
2016-10-14,1253.0999755859375,-0.0015139636765437725
2016-10-17,1254.4000244140625,0.001037466166669665
2016-10-18,1260.800048828125,0.0051020601797675535
2016-10-19,1267.9000244140625,0.005631325595630177
2016-10-20,1265.5999755859375,-0.0018140616640400786
2016-10-21,1265.9000244140625,0.00023708030492497478
2016-10-24,1262.0,-0.0030808312969798912
2016-10-25,1271.9000244140625,0.007844710312252312
2016-10-26,1264.800048828125,-0.005582180556375382
2016-10-27,1267.9000244140625,0.0024509609948304423
2016-10-28,1275.5,0.005994144206637797
2016-10-31,1271.5,-0.0031360250882006557
2016-11-01,1286.4000244140625,0.011718461985106066
2016-11-02,1306.800048828125,0.015858227632850497
2016-11-03,1302.0999755859375,-0.003596627690978682
2016-11-04,1303.300048828125,0.0009216444702315751
2016-11-07,1278.300048828125,-0.019182075549278865
2016-11-08,1273.4000244140625,-0.00383323494241794
2016-11-09,1272.5999755859375,-0.0006282776918377087
2016-11-10,1265.5,-0.005579110264141374
2016-11-14,1221.199951171875,-0.03500596509531806
2016-11-15,1224.0,0.0022928668032111688
2016-11-16,1223.4000244140625,-0.000490176132301845
2016-11-17,1216.5,-0.005640039460819257
2016-11-18,1208.5,-0.006576243321002928
2016-11-21,1209.5999755859375,0.0009101990781443803
2016-11-22,1211.0,0.0011574276143517803
2016-11-23,1189.0999755859375,-0.018084248071067344
2016-11-25,1178.199951171875,-0.0091666173054048
2016-11-28,1190.5999755859375,0.010524550100115881
2016-11-29,1187.9000244140625,-0.002267723187669546
2016-11-30,1170.800048828125,-0.014395130258855082
2016-12-01,1166.9000244140625,-0.0033310764019578443
2016-12-02,1175.0999755859375,0.007027124004040042
2016-12-05,1174.0,-0.0009360697887760283
2016-12-06,1167.5999755859375,-0.005451468836509821
2016-12-07,1175.0,0.00633780795545924
2016-12-08,1169.800048828125,-0.004425490359042605
2016-12-09,1159.4000244140625,-0.008890429116053644
2016-12-12,1163.5,0.0035362907534950416
2016-12-13,1156.699951171875,-0.0058444768613020726
2016-12-14,1161.300048828125,0.003976915233366851
2016-12-15,1127.800048828125,-0.02884698061780422
2016-12-16,1135.300048828125,0.0066501149807478566
2016-12-19,1140.5,0.004580243942773121
2016-12-20,1131.5,-0.007891275756247262
2016-12-21,1131.0999755859375,-0.0003535346125165262
2016-12-22,1128.800048828125,-0.0020333540866899202
2016-12-23,1131.9000244140625,0.002746257487458381
2016-12-27,1137.300048828125,0.004770760930814522
2016-12-28,1139.4000244140625,0.0018464569557534727
2016-12-29,1156.4000244140625,0.014920133083850207
2016-12-30,1150.0,-0.005534438151975407
2017-01-03,1160.4000244140625,0.009043499490489104
2017-01-04,1163.800048828125,0.0029300451073148714
2017-01-05,1179.699951171875,0.013662056776643228
2017-01-06,1171.9000244140625,-0.006611788658687612
2017-01-09,1183.5,0.009898434460514194
2017-01-10,1184.199951171875,0.0005914247333123068
2017-01-11,1195.5999755859375,0.009626773251241172
2017-01-12,1198.9000244140625,0.002760161337831857
2017-01-13,1195.300048828125,-0.003002732098280614
2017-01-17,1212.0,0.013971346515251781
2017-01-18,1211.300048828125,-0.0005775174685437312
2017-01-19,1200.9000244140625,-0.008585836700100824
2017-01-20,1204.300048828125,0.0028312301981352483
2017-01-23,1215.0,0.008884788456404058
2017-01-24,1210.300048828125,-0.003868272569444442
2017-01-25,1197.300048828125,-0.010741138127348893
2017-01-26,1189.5,-0.006514698496637883
2017-01-27,1188.0999755859375,-0.001176985636034078
2017-01-30,1193.199951171875,0.00429254750503838
2017-01-31,1208.5999755859375,0.012906490985804764
2017-02-01,1205.5999755859375,-0.0024822108725806036
2017-02-02,1216.699951171875,0.009207013777967843
2017-02-03,1218.5,0.0014794517139506969
2017-02-06,1230.0,0.009437833401723328
2017-02-07,1234.199951171875,0.003414594448678754
2017-02-08,1237.5999755859375,0.0027548408269131297
2017-02-09,1235.0999755859375,-0.002020038824593895
2017-02-10,1234.4000244140625,-0.0005667162057411135
2017-02-13,1224.4000244140625,-0.008101101589613746
2017-02-14,1223.9000244140625,-0.0004083632718312469
2017-02-15,1231.699951171875,0.006373009724831569
2017-02-16,1240.0,0.00673869380300629
2017-02-17,1237.5999755859375,-0.0019355035597278247
2017-02-21,1237.5,-8.078182604209783e-05
2017-02-22,1232.0,-0.004444444444444473
2017-02-23,1250.199951171875,0.014772687639508897
2017-02-24,1256.9000244140625,0.005359201330880969
2017-02-27,1257.4000244140625,0.00039780411352374756
2017-02-28,1252.5999755859375,-0.003817439744652318
2017-03-01,1248.9000244140625,-0.002953817055715846
2017-03-02,1231.9000244140625,-0.013611978275023029
2017-03-03,1225.5,-0.005195246600556369
2017-03-06,1224.5,-0.00081599347205219
2017-03-07,1215.0999755859375,-0.0076766226329624265
2017-03-08,1208.5,-0.0054316317328167996
2017-03-09,1202.4000244140625,-0.005047559442232119
2017-03-10,1200.699951171875,-0.0014138998733104202
2017-03-13,1202.4000244140625,0.001415901816709697
2017-03-14,1201.9000244140625,-0.00041583498823005716
2017-03-15,1200.0999755859375,-0.0014976693498300886
2017-03-16,1226.5,0.021998187610305475
2017-03-17,1229.800048828125,0.002690622770586959
2017-03-20,1233.5999755859375,0.00308987364363289
2017-03-21,1246.0999755859375,0.010132944428815183
2017-03-22,1249.300048828125,0.002568071025507157
2017-03-23,1246.9000244140625,-0.0019210952695581929
2017-03-24,1248.199951171875,0.001042526852482295
2017-03-27,1255.4000244140625,0.005768365265058417
2017-03-28,1255.300048828125,-7.963643778341467e-05
2017-03-29,1253.4000244140625,-0.0015136018004908713
2017-03-30,1245.0,-0.0067017905301137715
2017-03-31,1247.300048828125,0.0018474287776104603
2017-04-03,1250.800048828125,0.0028060609821096705
2017-04-04,1255.0,0.0033578118067791873
2017-04-05,1245.4000244140625,-0.007649382937002014
2017-04-06,1250.300048828125,0.003934498408547871
2017-04-07,1254.300048828125,0.0031992320593356993
2017-04-10,1251.0999755859375,-0.0025512820837225725
2017-04-11,1271.199951171875,0.01606584284083601
2017-04-12,1275.300048828125,0.0032253758761320306
2017-04-13,1285.9000244140625,0.008311750317643085
2017-04-17,1289.4000244140625,0.0027218290174579884
2017-04-18,1291.699951171875,0.0017837185623272855
2017-04-19,1281.4000244140625,-0.007973931367317943
2017-04-20,1281.9000244140625,0.00039019821326169435
2017-04-21,1287.4000244140625,0.0042905061980273995
2017-04-24,1275.800048828125,-0.009010389440700095
2017-04-25,1265.5999755859375,-0.00799504064258083
2017-04-26,1262.0999755859375,-0.002765486779011339
2017-04-27,1263.699951171875,0.0012677090697150728
2017-04-28,1266.0999755859375,0.0018992043260244174
2017-05-01,1253.300048828125,-0.010109728303160925
2017-05-02,1255.0999755859375,0.0014361499143764611
2017-05-03,1246.4000244140625,-0.0069316798192219364
2017-05-04,1226.5,-0.015966001303167165
2017-05-05,1224.800048828125,-0.0013860180773542785
2017-05-08,1225.300048828125,0.0004082298988135058
2017-05-09,1214.300048828125,-0.008977392933690265
2017-05-10,1217.300048828125,0.002470559070548717
2017-05-11,1222.699951171875,0.004435966587652995
2017-05-12,1226.199951171875,0.002862517493883443
2017-05-15,1228.5999755859375,0.001957286339612674
2017-05-16,1235.0,0.005209201156796572
2017-05-17,1257.5,0.018218623481781382
2017-05-18,1251.699951171875,-0.004612364873260444
2017-05-19,1252.699951171875,0.0007989135088355415
2017-05-22,1260.699951171875,0.006386206044405318
2017-05-23,1254.800048828125,-0.004679862435360449
2017-05-24,1252.4000244140625,-0.001912674785360391
2017-05-25,1255.800048828125,0.002714807048692869
2017-05-26,1267.5999755859375,0.009396342012268466
2017-05-30,1262.0999755859375,-0.004338908256492857
2017-05-31,1272.0,0.007844088903865343
2017-06-01,1267.0,-0.0039308176100628645
2017-06-02,1276.800048828125,0.007734845168212212
2017-06-05,1279.300048828125,0.001958019975245584
2017-06-06,1294.4000244140625,0.011803310411634405
2017-06-07,1290.0999755859375,-0.0033220401321233384
2017-06-08,1276.300048828125,-0.010696788635737198
2017-06-09,1268.5,-0.006111453835081271
2017-06-12,1266.0999755859375,-0.0018920176697378999
2017-06-13,1265.800048828125,-0.000236890264272982
2017-06-14,1272.800048828125,0.005530099328468596
2017-06-15,1252.199951171875,-0.016184865545233573
2017-06-16,1254.0,0.001437509102631962
2017-06-19,1244.199951171875,-0.007815030963417069
2017-06-20,1241.0,-0.002571894629043392
2017-06-21,1243.4000244140625,0.0019339439275281034
2017-06-22,1247.5999755859375,0.0033777956324667624
2017-06-23,1256.199951171875,0.0068932155772916115
2017-06-26,1246.300048828125,-0.00788083324992539
2017-06-27,1246.4000244140625,8.02179106320633e-05
2017-06-28,1248.0,0.0012836774346900448
2017-06-29,1244.199951171875,-0.0030449109199719437
2017-06-30,1240.699951171875,-0.002813052674293548
2017-07-03,1217.9000244140625,-0.018376664508028218
2017-07-05,1220.4000244140625,0.0020527136463461826
2017-07-06,1222.199951171875,0.0014748662092798348
2017-07-07,1208.5999755859375,-0.0111274555140487
2017-07-10,1212.0999755859375,0.00289591268467726
2017-07-11,1213.5999755859375,0.0012375216815549983
2017-07-12,1218.0999755859375,0.0037079763435454716
2017-07-13,1216.300048828125,-0.0014776510909514373
2017-07-14,1226.5999755859375,0.008468244959569216
2017-07-17,1232.800048828125,0.005054682345991157
2017-07-18,1241.0999755859375,0.006732581464206078
2017-07-19,1241.199951171875,8.055401490958403e-05
2017-07-20,1244.800048828125,0.002900497742407193
2017-07-21,1254.300048828125,0.00763174777261888
2017-07-24,1253.9000244140625,-0.00031892242564790507
2017-07-25,1251.699951171875,-0.0017545842566001335
2017-07-26,1249.0,-0.0021570274644072684
2017-07-27,1259.5999755859375,0.008486769884657797
2017-07-28,1268.4000244140625,0.0069863837715871124
2017-07-31,1266.5999755859375,-0.0014191491591594163
2017-08-01,1272.5999755859375,0.004737091517173164
2017-08-02,1271.800048828125,-0.0006285767508711348
2017-08-03,1267.800048828125,-0.003145148487520233
2017-08-04,1258.300048828125,-0.00749329518387476
2017-08-07,1258.199951171875,-7.954991048697568e-05
2017-08-08,1256.4000244140625,-0.0014305570081576402
2017-08-09,1273.0,0.013212333065401705
2017-08-10,1283.699951171875,0.008405303355754068
2017-08-11,1287.699951171875,0.003115992951739477
2017-08-14,1284.199951171875,-0.002718024487626036
2017-08-15,1273.699951171875,-0.008176296837901553
2017-08-16,1276.9000244140625,0.0025124231489868087
2017-08-17,1286.4000244140625,0.007439893349801885
2017-08-18,1285.699951171875,-0.0005442111543074724
2017-08-21,1290.800048828125,0.003966786847585668
2017-08-22,1285.0999755859375,-0.004415922704188335
2017-08-23,1288.9000244140625,0.002957006381073546
2017-08-24,1286.5,-0.001862071819847766
2017-08-25,1292.5,0.004663816556548683
2017-08-28,1309.699951171875,0.013307505742263137
2017-08-29,1313.0999755859375,0.002596033092175265
2017-08-30,1308.0999755859375,-0.003807783179471058
2017-08-31,1316.199951171875,0.006192168593466496
2017-09-01,1324.5,0.006306069849596252
2017-09-05,1339.199951171875,0.011098490880992795
2017-09-06,1333.9000244140625,-0.003957532072170977
2017-09-07,1345.0999755859375,0.008396394757391734
2017-09-08,1346.0,0.0006691133970695429
2017-09-11,1331.0,-0.011144130757800852
2017-09-12,1328.0,-0.002253944402704766
2017-09-13,1323.4000244140625,-0.0034638370376035565
2017-09-14,1324.699951171875,0.0009822629090459056
2017-09-15,1320.4000244140625,-0.003245962796336377
2017-09-18,1306.300048828125,-0.010678563560459264
2017-09-19,1306.199951171875,-7.662684873954717e-05
2017-09-20,1312.0,0.004440398901348397
2017-09-21,1290.5999755859375,-0.01631099421803539
2017-09-22,1293.300048828125,0.0020921069992749786
2017-09-25,1306.800048828125,0.010438412967070265
2017-09-26,1297.0,-0.0074992718564046434
2017-09-27,1283.4000244140625,-0.010485717491085178
2017-09-28,1285.5,0.0016362595807930536
2017-09-29,1281.5,-0.003111629716063824
2017-10-02,1272.699951171875,-0.00686699089202103
2017-10-03,1271.5,-0.0009428390177670387
2017-10-04,1273.699951171875,0.0017302014721785053
2017-10-05,1269.9000244140625,-0.0029833767005458256
2017-10-06,1271.5999755859375,0.0013386496095701972
2017-10-09,1281.800048828125,0.008021448126787956
2017-10-10,1290.5999755859375,0.00686528820611132
2017-10-11,1285.800048828125,-0.003719143691780502
2017-10-12,1293.300048828125,0.005832944248863159
2017-10-13,1301.5,0.006340331603099436
2017-10-16,1299.9000244140625,-0.00122933199073183
2017-10-17,1283.0,-0.013001018614243298
2017-10-18,1279.9000244140625,-0.0024161929742303467
2017-10-19,1286.9000244140625,0.005469177175150497
2017-10-20,1277.4000244140625,-0.007382080829725246
2017-10-23,1277.699951171875,0.00023479470180065576
2017-10-24,1275.0,-0.0021131339712415764
2017-10-25,1275.4000244140625,0.0003137446384804399
2017-10-26,1266.300048828125,-0.00713499718656363
2017-10-27,1268.5,0.0017373063942554001
2017-10-30,1274.0999755859375,0.004414643741377677
2017-10-31,1267.0,-0.005572541968437261
2017-11-01,1274.0999755859375,0.005603769207527698
2017-11-02,1274.9000244140625,0.0006279325354803245
2017-11-03,1266.5,-0.0065887710825977
2017-11-06,1279.4000244140625,0.010185570007155587
2017-11-07,1273.699951171875,-0.004455270543548773
2017-11-08,1281.5999755859375,0.006202421855158402
2017-11-09,1285.5999755859375,0.0031210986861724965
2017-11-10,1272.4000244140625,-0.010267541554563886
2017-11-13,1277.300048828125,0.003851009368157632
2017-11-14,1281.5,0.003288147664073371
2017-11-15,1276.5,-0.003901677721420249
2017-11-16,1277.4000244140625,0.0007050720047492298
2017-11-17,1295.800048828125,0.014404277487392703
2017-11-20,1274.5999755859375,-0.016360605373768933
2017-11-21,1281.0999755859375,0.0050996392001434465
2017-11-22,1291.5999755859375,0.008196081648661036
2017-11-24,1286.699951171875,-0.003793763167144415
2017-11-27,1293.800048828125,0.005518067867946508
2017-11-28,1294.699951171875,0.0006955497834191249
2017-11-29,1282.0999755859375,-0.009731965753557725
2017-11-30,1273.199951171875,-0.00694175538845565
2017-12-01,1278.800048828125,0.004398443191185875
2017-12-04,1274.300048828125,-0.0035189238568795744
2017-12-05,1261.5999755859375,-0.009966313078200728
2017-12-06,1262.800048828125,0.0009512311869142032
2017-12-07,1249.800048828125,-0.010294583067259166
2017-12-08,1245.199951171875,-0.0036806668879260096
2017-12-11,1243.699951171875,-0.0012046258101667817
2017-12-12,1238.5,-0.004181033509710552
2017-12-13,1245.4000244140625,0.005571275263675846
2017-12-14,1253.800048828125,0.0067448404122318895
2017-12-15,1254.300048828125,0.00039878766990586456
2017-12-18,1262.199951171875,0.006298255629608507
2017-12-19,1260.699951171875,-0.001188401250219795
2017-12-20,1266.0999755859375,0.004283354186730204
2017-12-21,1267.300048828125,0.0009478503003936822
2017-12-22,1275.4000244140625,0.006391521560681346
2017-12-26,1284.0999755859375,0.006821350952907368
2017-12-27,1287.0,0.0022584101465614737
2017-12-28,1294.0999755859375,0.005516686546960026
2017-12-29,1306.300048828125,0.009427458057607696
2018-01-02,1313.699951171875,0.005664779964134947
2018-01-03,1316.199951171875,0.0019030220696665268
2018-01-04,1319.4000244140625,0.002431297189563253
2018-01-05,1320.300048828125,0.0006821467313995466
2018-01-08,1318.5999755859375,-0.0012876415809394137
2018-01-09,1311.699951171875,-0.005232841302758584
2018-01-10,1317.4000244140625,0.004345561831495814
2018-01-11,1320.5999755859375,0.0024289897620870526
2018-01-12,1333.4000244140625,0.00969260113945225
2018-01-16,1335.4000244140625,0.001499924976286815
2018-01-17,1338.0,0.0019469638598204053
2018-01-18,1326.0,-0.008968609865470878
2018-01-19,1331.9000244140625,0.004449490508342757
2018-01-22,1330.9000244140625,-0.000750807103888973
2018-01-23,1335.699951171875,0.0036065269139398115
2018-01-24,1355.9000244140625,0.015123211784551671
2018-01-25,1362.4000244140625,0.0047938637679492135
2018-01-26,1351.5999755859375,-0.007927223014231655
2018-01-30,1335.4000244140625,-0.011985758704125549
2018-01-31,1339.0,0.0026958031452164466
2018-02-01,1344.300048828125,0.003958214210698197
2018-02-02,1333.699951171875,-0.007885217043241521
2018-02-05,1333.0,-0.0005248190728807112
2018-02-06,1326.0999755859375,-0.005176312388644022
2018-02-07,1311.5999755859375,-0.010934318880138072
2018-02-08,1316.9000244140625,0.0040409034208446215
2018-02-09,1313.0999755859375,-0.0028856016080763824
2018-02-12,1324.199951171875,0.008453260065734547
2018-02-13,1328.0999755859375,0.002945192990387202
2018-02-14,1355.5,0.02063099534504098
2018-02-15,1352.0999755859375,-0.0025083175315843143
2018-02-16,1353.199951171875,0.0008135312519776949
2018-02-20,1328.800048828125,-0.018031261619999017
2018-02-21,1330.0,0.0009030336602811051
2018-02-22,1330.5999755859375,0.0004511094631109991
2018-02-23,1328.199951171875,-0.001803715961294583
2018-02-26,1330.699951171875,0.0018822467187973313
2018-02-27,1315.5,-0.011422523280690933
2018-02-28,1315.5,0.0
2018-03-01,1302.9000244140625,-0.00957808862480991
2018-03-02,1321.0999755859375,0.013968801006093878
2018-03-05,1318.0999755859375,-0.00227083495226732
2018-03-06,1333.5999755859375,0.01175935079818946
2018-03-07,1326.0,-0.005698842025396944
2018-03-08,1319.9000244140625,-0.004600283247313319
2018-03-09,1322.4000244140625,0.0018940828500324525
2018-03-12,1319.4000244140625,-0.0022686024989519993
2018-03-13,1325.9000244140625,0.004926481642962388
2018-03-14,1324.4000244140625,-0.0011313070158988081
2018-03-15,1316.800048828125,-0.0057384290590751785
2018-03-16,1311.300048828125,-0.004176792068693147
2018-03-19,1316.800048828125,0.004194310832913661
2018-03-20,1311.0999755859375,-0.004328731037988809
2018-03-21,1320.699951171875,0.007322077465257593
2018-03-22,1326.5999755859375,0.00446734658302006
2018-03-23,1349.300048828125,0.017111468159164644
2018-03-26,1354.4000244140625,0.0037797194110877896
2018-03-27,1341.300048828125,-0.00967216136281801
2018-03-28,1324.199951171875,-0.012748898109106954
2018-03-29,1322.800048828125,-0.001057168400067643
2018-04-02,1342.0999755859375,0.014590207170698477
2018-04-03,1332.800048828125,-0.006929384492203927
2018-04-04,1335.800048828125,0.002250900277680712
2018-04-05,1324.300048828125,-0.00860907289986157
2018-04-06,1331.9000244140625,0.0057388622711769255
