ds,yhat,yhat_lower,yhat_upper
2018-12-04,1208.5825863303373,1129.3947545860842,1288.7697143141904
2018-12-06,1209.894201213235,1128.7564457336343,1289.401912228571
2018-12-07,1209.0277156070827,1126.0927738786438,1289.1652553359331
2018-12-10,1207.1329267775786,1124.518394875116,1291.6871337213968
2018-12-11,1208.343875034487,1127.9408796377497,1288.585439856205
2018-12-12,1209.6469707871313,1126.5831297161476,1283.565828974993
2018-12-13,1210.4259130450603,1131.887612242601,1289.0806523316908
2018-12-14,1210.8221925566747,1130.3129920534345,1299.7396380847965
2018-12-17,1215.8080001754058,1137.0684015166735,1294.9353845216042
2018-12-18,1218.4795523405305,1140.267474328415,1299.344685421678
2018-12-19,1220.625350286875,1142.8094299311238,1303.8369208951033
2018-12-20,1222.2520821108164,1139.322988190074,1301.9044836004164
2018-12-21,1223.983587762084,1142.5529209381275,1304.6249764437323
2018-12-24,1232.7212461480317,1153.8641368022056,1310.5269961472789
2018-12-26,1236.8182793218361,1155.1185429541679,1317.3565299943518
2018-12-27,1238.1291390002596,1163.8496631196474,1318.7944545265923
2018-12-28,1239.8072222569235,1156.9137932668332,1319.1327381069768
2018-12-31,1247.571729396273,1169.5447928542474,1329.7111112126452
2019-01-02,1253.1728714260673,1173.1043972525804,1335.4873415680725
2019-01-03,1256.4787697329384,1178.9108115568479,1339.845620382474
2019-01-04,1259.8067452159971,1184.3651422562134,1342.1935234452135
2019-01-07,1263.6592617405297,1186.7367090290895,1344.4240288310148
2019-01-08,1263.4405429311585,1183.6334500981054,1343.3458616168755
2019-01-09,1263.8499558713843,1180.6937957634798,1347.2080168065374
2019-01-10,1265.0937767105358,1182.2790450231646,1344.6639893693189
2019-01-11,1266.566900974938,1185.0069722184946,1345.7793135078755
2019-01-14,1267.2271583430177,1185.8513059517097,1345.6919129723447
2019-01-15,1267.4055884733166,1176.8959032241503,1346.2697056640018
2019-01-16,1268.3425499231676,1191.8673851675283,1347.0357232805372
2019-01-17,1269.5869275343364,1185.4372821424292,1346.7134680892577
2019-01-18,1270.3782847444888,1186.37476107835,1347.7655544346555
2019-01-22,1270.5384405750374,1188.9458233249213,1350.1521267441149
2019-01-23,1271.5187143489813,1196.5959830431177,1351.5188851710695
2019-01-24,1272.0863005606827,1189.7503470973838,1351.9022312033335
2019-01-25,1271.7824042408868,1186.7457365304142,1346.164890833498
2019-01-28,1269.7942064196225,1187.0354243321754,1347.438170636295
2019-01-29,1270.2330402259738,1189.7661840764924,1347.8590288531373
2019-01-30,1270.9566267682167,1189.9191193890238,1351.6886772304954
2019-01-31,1271.7268558866251,1193.999244724643,1357.3790800338372
2019-02-01,1272.70026144321,1190.1798087886934,1360.0915460269723
2019-02-04,1277.7835710004022,1196.6886400294154,1355.4297423899884
2019-02-05,1278.5292766464372,1201.303598080406,1358.8004813884418
2019-02-06,1278.070796846182,1194.9775640279286,1357.0802083125607
2019-02-07,1276.9927922323122,1195.3086215811193,1355.3426446702354
2019-02-08,1276.2933733325235,1192.7989432397128,1364.197847197676
2019-02-11,1278.5917858696246,1198.7201835292833,1359.0922076494148
2019-02-12,1278.86046491493,1196.4957522723055,1356.46885599168
2019-02-13,1278.5712849939687,1197.1260294801693,1359.2052263402263
2019-02-14,1278.455215091583,1193.0862096630165,1360.059488375807
2019-02-15,1279.1173035441072,1195.2537236754617,1360.7893026976208
2019-02-19,1282.32976540246,1204.7312705743905,1365.9244648659205
2019-02-20,1282.2538797810835,1205.5109085755787,1361.505767466661
2019-02-21,1282.768705240506,1207.7657908542938,1362.7155034367079
2019-02-22,1283.866803397629,1206.3241359072306,1364.1411552188472
2019-02-25,1284.5351659016228,1197.5086598211346,1364.2732121429883
2019-02-26,1283.5473535915849,1205.8441208984154,1365.8189110499825
2019-02-27,1282.9056774502417,1201.9246620433082,1364.8475240171647
2019-02-28,1282.904907663573,1199.3766464300825,1363.2927298694326
2019-03-01,1283.312993975664,1196.6615016928238,1363.2119364751672
2019-03-04,1285.0013039210075,1201.2807425306764,1362.4474941954738
2019-03-05,1286.2451854479202,1208.5872291699588,1361.330039312983
2019-03-06,1287.6152060192467,1207.6743035790134,1371.4427841754782
2019-03-07,1288.344750604241,1209.542481938302,1372.0432620638671
2019-03-08,1287.8663104229165,1204.7492918603093,1369.5153868106077
2019-03-11,1283.9547987893523,1202.9285179428705,1364.4464772145595
2019-03-12,1284.1662524963072,1208.3777027857793,1370.0350508037156
2019-03-13,1284.80128306479,1206.406289280979,1365.7588407037429
2019-03-14,1285.0551078157143,1200.6861057589415,1370.6504463173974
2019-03-15,1284.6755032053395,1200.7018335187436,1369.7759097721744
2019-03-18,1285.5158933318635,1208.4997120819996,1365.9903331058608
2019-03-19,1287.1915853020766,1204.3296137023706,1366.4773586301371
2019-03-20,1288.6251733250588,1205.9966628897957,1367.7908160133056
2019-03-21,1289.4691653159628,1213.2202174305098,1373.495070269925
2019-03-22,1290.1084191333036,1208.759215659603,1377.2894030094765
2019-03-25,1295.8494282378192,1220.492046196705,1374.2496913145992
2019-03-26,1298.1172155823888,1220.5957025382081,1379.3378639323666
2019-03-27,1299.6337039388743,1220.9112249248237,1382.288384022474
2019-03-28,1300.6219902081718,1222.870537501594,1377.2068709627752
2019-03-29,1301.7678697374938,1224.0161254917152,1389.7626863082455
2019-04-01,1308.8990769320405,1236.1511767147858,1388.9222946741218
2019-04-02,1311.7052488645672,1227.3268428491722,1385.124633755658
2019-04-03,1314.657591454996,1230.2333371696016,1386.9191044804365
2019-04-04,1318.025459449818,1235.332292318635,1397.5523593739981
2019-04-05,1321.7132509647931,1237.7847453273278,1404.236628242736
2019-04-08,1328.1742238731047,1245.7966385508996,1410.7573774278605
2019-04-09,1328.2200689623082,1250.3717404804581,1409.388644344409
2019-04-10,1328.4354540529237,1249.8752558920496,1414.9672698632778
2019-04-11,1330.4738444278444,1254.4650204833342,1409.1768653670638
2019-04-12,1333.0317834760544,1252.5046037613467,1422.1549290901187
2019-04-15,1337.1450075422138,1252.6869084925827,1418.6183066683711
2019-04-16,1337.6375800099072,1258.5884374833813,1421.8252751204227
2019-04-17,1338.7012032983375,1259.2440354619573,1419.1484924202523
2019-04-18,1340.2484784052858,1253.6543812627244,1427.1870142051503
2019-04-22,1341.385718175811,1260.9080685203808,1434.1704936421747
2019-04-23,1341.4833198297279,1252.4315636780047,1420.606094455326
2019-04-24,1342.1178990261142,1261.4996402496463,1421.4580253305892
2019-04-25,1342.6686349447084,1262.2024361053027,1424.3358253733202
2019-04-26,1342.4610866898793,1265.1902013263,1417.9787242548623
2019-04-29,1339.0897242688698,1255.169962432389,1423.5238053779517
2019-04-30,1338.8925225436944,1256.4601192664993,1420.968245734229
2019-05-01,1339.2199512133368,1255.1421555959112,1414.7525885776986
2019-05-02,1339.7230378925135,1259.5769777981222,1421.3044269305979
2019-05-03,1340.3704436796406,1263.198645697805,1413.4333187433247
2019-05-06,1345.117781798704,1260.579554641429,1424.8979542895322
2019-05-07,1346.5588275158543,1270.628506363875,1432.5829830079033
2019-05-08,1346.9004514267788,1266.9369244548777,1427.004829578256
2019-05-09,1346.3184513388692,1271.4116485267814,1423.888604071375
2019-05-10,1345.6903875870762,1263.1448735477413,1426.692443869043
2019-05-13,1348.8594428757278,1272.0156365839832,1436.0777479106878
2019-05-14,1350.1299651243326,1270.2973786099633,1427.4840661158696
2019-05-15,1350.7081799058378,1272.4677704626877,1431.502144031642
2019-05-16,1351.088112973482,1269.0999667652047,1431.2236195027533
2019-05-17,1352.0287665323478,1270.393626159255,1437.7609527797156
2019-05-20,1357.6955433910603,1276.8198697069959,1442.0506041648318
2019-05-21,1358.6575700248045,1282.0955881790092,1442.627053556215
2019-05-22,1359.2214143201056,1280.9958493386628,1441.1739578189731
2019-05-23,1360.1096670394015,1274.3818683904617,1441.0517742795653
2019-05-24,1361.6770803754748,1279.2288328880402,1439.3101064372981
2019-05-28,1365.2886801060693,1281.9927173557562,1444.3379446299052
2019-05-29,1365.1339564129526,1284.226976201973,1451.1483558488735
2019-05-30,1365.562644386638,1288.7847847355429,1442.8827570845526
2019-05-31,1366.5860996730453,1286.546862186026,1449.7111262333115
2019-06-03,1370.5175132745385,1286.0941658617355,1452.3858904911926
2019-06-04,1372.395529954575,1299.732750044977,1455.2321185467733
2019-06-05,1374.6691485685917,1289.8538505472218,1453.3305674225292
2019-06-06,1376.719605686678,1290.0138207006682,1459.3479428628734
2019-06-07,1377.7814993901677,1299.590299045744,1460.7286280571993
2019-06-10,1376.3683028047885,1293.2532205790126,1458.3327905816361
2019-06-11,1376.8993115997496,1293.412723478614,1457.3237604289886
2019-06-12,1378.1606017810964,1291.3890360851874,1451.7672965450113
2019-06-13,1379.329334562258,1298.809936901262,1458.6681721867274
2019-06-14,1379.783320306614,1291.6142952363502,1461.208807104815
2019-06-17,1380.4753653490304,1305.2886997314486,1456.7032406033552
2019-06-18,1381.9144272056012,1300.5146591679409,1456.2346256260569
2019-06-19,1383.2954793970096,1304.8909724411267,1455.2578544543003
2019-06-20,1383.9731944795144,1304.1979470199133,1468.1288726179755
2019-06-21,1383.9660616288722,1304.9936241085597,1460.9556680648136
2019-06-24,1385.5403262715631,1302.4022766418386,1464.2523073626955
2019-06-25,1386.578053917592,1307.1340523918354,1468.6338009119083
2019-06-26,1386.857726376752,1304.8257587313317,1471.4788900360488
2019-06-27,1386.261553664478,1309.564130696777,1466.392323121801
2019-06-28,1385.3365125978362,1305.6509382616293,1466.8010322326213
2019-07-01,1385.5831473739315,1304.2826284030157,1463.4965311443777
2019-07-02,1386.3369991314883,1305.273156485747,1464.6570582315228
2019-07-03,1387.1878362023733,1302.8821701360243,1466.36368318922
2019-07-05,1390.2712219547025,1315.2917432092386,1476.872509813014
2019-07-08,1394.3606986219434,1318.2691762278846,1472.8603664407772
2019-07-09,1393.930617311803,1310.565114084771,1471.9554945167483
2019-07-10,1393.500756545758,1316.930823936421,1479.542384040451
2019-07-11,1393.9839792425792,1314.1057350587469,1474.2208146321848
2019-07-12,1395.5877691407927,1317.8397597469084,1482.8306737210146
2019-07-15,1400.7411871621268,1322.1159424805726,1482.0827239562034
2019-07-16,1401.8921852324445,1323.365403276099,1476.501009355313
2019-07-17,1403.7263131398506,1324.9397246811413,1488.5710881842183
2019-07-18,1406.522564384227,1328.5795779408056,1490.2349178492161
2019-07-19,1409.803173192538,1330.0926825230636,1495.0320511519135
2019-07-22,1417.0544769113528,1344.1961808605258,1498.6218052143267
2019-07-23,1419.4196601601918,1337.3616048794352,1497.6928711610142
2019-07-24,1422.5047093961584,1347.7042169227766,1502.1322342590047
2019-07-25,1425.9160624817491,1347.6096648825346,1513.3006252547489
2019-07-26,1428.8642497571525,1343.6731943384295,1507.7109805602065
2019-07-29,1433.323263381362,1352.6389697083007,1517.3960383387082
2019-07-30,1435.0083798481212,1350.3638623204238,1510.819575072665
2019-07-31,1437.1643147843959,1354.1976151984634,1515.8744123105091
2019-08-01,1439.4125153454474,1364.2573950496842,1520.4920499292452
2019-08-02,1441.5041778804336,1359.6155158311358,1516.646823384654
2019-08-05,1448.5572075785763,1364.6864751596206,1527.2278442181666
2019-08-06,1450.75627282676,1365.6355872816262,1533.903655289568
2019-08-07,1451.8020032724567,1369.508133755049,1527.5611545293134
2019-08-08,1451.4679276134589,1368.828812819052,1524.3090674842113
2019-08-09,1450.3570041115606,1369.8550602356836,1529.0275491149225
2019-08-12,1450.1720277823129,1369.3814985892725,1530.0159483393863
2019-08-13,1450.7085871884785,1371.580471848236,1529.1169370343089
2019-08-14,1450.5156805297618,1371.5609586073779,1528.9113218376938
2019-08-15,1449.7591084480396,1376.5886552854722,1525.0026764944512
2019-08-16,1449.1962564669675,1373.4953451310237,1530.7027300135344
2019-08-19,1451.5202025348196,1375.0501459274126,1529.9745858091376
2019-08-20,1452.002771403109,1373.698643569557,1526.0696076908152
2019-08-21,1451.9402320710194,1374.9640967667503,1538.5371467188627
2019-08-22,1451.9780306077346,1371.3989838183304,1531.0823369185791
2019-08-23,1452.742638858447,1374.791634893942,1529.6087476685125
2019-08-26,1456.697054485921,1372.8497564656159,1539.3612913678232
2019-08-27,1456.8323172066255,1376.2789004986748,1537.49999377649
2019-08-28,1456.709014944862,1376.9474487940804,1532.5112339042478
2019-08-29,1457.0120653428933,1377.486140412149,1533.0098877220616
2019-08-30,1458.0132783574354,1376.974537683492,1539.3633939645144
2019-09-03,1464.1401407825094,1381.2152755532586,1543.6861954297788
2019-09-04,1466.2453380581553,1389.2502620657092,1544.9401309342015
2019-09-05,1468.355266918206,1384.9418134927755,1544.972548850282
2019-09-06,1469.6727315459937,1393.4881955136486,1550.6106022243066
2019-09-09,1466.6644828523704,1386.199114768097,1547.9135900007914
2019-09-10,1465.5721959062148,1379.6094357660534,1545.9398321167423
2019-09-11,1465.2307170840866,1382.7443084579347,1544.4901109942564
2019-09-12,1465.032119725728,1384.0175596744866,1546.148900034181
2019-09-13,1464.164162147419,1382.124816166956,1549.465695326204
2019-09-16,1458.3773957776011,1372.6890104891563,1534.8599130817886
2019-09-17,1457.2826788762657,1373.4545701117518,1545.9961404927562
2019-09-18,1456.460255788004,1377.4604076332905,1537.019315667602
2019-09-19,1455.1685179587876,1374.611853412078,1530.0101183317727
2019-09-20,1453.0868577544575,1371.7321051700878,1536.715300010931
2019-09-23,1447.2728312139864,1372.2335248443376,1527.789732118779
2019-09-24,1446.4266105809759,1363.7954421345346,1521.389121777095
2019-09-25,1445.2902659039964,1361.7626757878697,1519.7471996394179
2019-09-26,1443.427321922473,1362.5582088649667,1525.9461448016461
2019-09-27,1441.1031777922483,1361.5036003829998,1518.6961040090457
2019-09-30,1437.467618057823,1361.7901178067368,1514.100574164012
2019-10-01,1437.6161452616736,1352.6024254766169,1521.7707544397576
2019-10-02,1438.0397429031957,1353.6604755917801,1521.3936809483457
2019-10-03,1438.8976360143292,1354.3707491469881,1521.5729686377
2019-10-04,1440.4850789144382,1356.985521414933,1520.6182009389793
2019-10-07,1446.5090158981102,1367.358798756274,1534.8989980104743
2019-10-08,1447.0128053489457,1363.7194185694418,1528.8366136235804
2019-10-09,1447.0764959589715,1365.8148949981892,1526.8002605926404
2019-10-10,1447.6809140017729,1365.5235035124283,1525.7552775580953
2019-10-11,1448.8286358788473,1373.2096238366998,1530.6422681823879
2019-10-14,1454.3314156011072,1375.4416897399333,1534.7798186192617
2019-10-15,1455.274387013198,1366.2544525773587,1529.8621395268988
2019-10-16,1456.4373194072646,1380.5465782060007,1534.6831375888885
2019-10-17,1458.4084187618023,1379.0307492182017,1542.5690534404966
2019-10-18,1461.0696546179593,1377.0731603899771,1538.5549019713353
2019-10-21,1466.8835921875293,1381.661258418479,1551.6145751782442
2019-10-22,1468.0798328288247,1384.115910232951,1543.808967564469
2019-10-23,1469.8367710954067,1388.7612475013502,1555.2823168058574
2019-10-24,1472.144204819317,1390.800783402231,1551.93836383311
2019-10-25,1474.3523001574238,1394.4636842866873,1562.8991261311057
2019-10-28,1476.3328307125137,1394.0654183362337,1559.1959075772052
2019-10-29,1476.7443144175581,1398.2270331162288,1554.9740850366752
2019-10-30,1477.7719511225562,1395.955418855051,1561.5429769676878
2019-10-31,1479.1856711145615,1402.4596606591117,1565.5771866165207
2019-11-01,1480.6259410292373,1406.0373896842398,1564.836514707914
2019-11-04,1485.9153995888691,1399.5598264161886,1567.6463997903816
2019-11-05,1488.1659418771221,1412.7611321204922,1570.382519323179
2019-11-06,1489.7369941273555,1409.908109410268,1565.8583986735632
2019-11-07,1490.0518643131586,1405.880458418703,1565.074982346418
2019-11-08,1489.2925278187934,1409.1538894301325,1567.7277570660578
2019-11-11,1488.7968689766249,1406.3715693949305,1570.6593322176511
2019-11-12,1489.7874632752234,1406.9486830458434,1575.0922010594225
2019-11-13,1490.2623129729989,1407.6431542475918,1570.7941494214704
2019-11-14,1489.952954271327,1406.2244887213628,1573.0001244596492
2019-11-15,1489.3645933004511,1411.4914617274044,1568.0844422313162
2019-11-18,1490.956539677795,1407.7695228176779,1566.5180921147883
2019-11-19,1491.5097880755684,1410.1858885054821,1572.1470807924672
2019-11-20,1491.2609891524373,1409.5110118397406,1575.411966378835
2019-11-21,1490.5954870203107,1411.3380013674757,1576.526433300245
2019-11-22,1490.2450831726608,1410.716489930995,1565.018643258684
2019-11-25,1491.4247804153424,1411.2102039664444,1569.96197095929
2019-11-26,1490.7351521762073,1411.1209723651157,1569.8034278671305
2019-11-27,1489.3997857643276,1403.8222415077146,1570.5083036972492
2019-11-29,1487.5062592949182,1406.1703846287064,1567.5548368723637
2019-12-02,1488.282157047503,1414.0895359812373,1575.935989881718
2019-12-03,1488.949098641405,1406.4049401879104,1573.1540547586292
2019-12-04,1490.1795843520624,1409.9617783643173,1570.8020127207672
2019-12-05,1491.9191187044603,1415.3186512310033,1574.1699581507357
2019-12-06,1493.5597575365248,1410.7445167378098,1566.9944055030526
2019-12-09,1493.2741812363486,1414.969830013907,1571.0614582940725
2019-12-10,1493.020692440988,1414.5229482322318,1573.7657758105877
2019-12-11,1493.9151563915198,1419.2428071138781,1575.6940442932244
2019-12-12,1495.7199038553667,1414.6759267635805,1577.9255853432544
2019-12-13,1497.6177466235022,1420.2128420631113,1579.402859146554
2019-12-16,1501.3087356495512,1424.3792813648547,1584.7751832033136
2019-12-17,1503.5855449900541,1421.5801211257044,1586.534104592475
2019-12-18,1506.6995215190752,1429.079357860868,1586.7134407129279
2019-12-19,1509.9319429384498,1428.0741611662183,1591.1585764176325
2019-12-20,1512.627193101725,1435.124064836091,1582.1882117141545
2019-12-23,1519.9981500021445,1440.0136148652807,1602.5618068780518
2019-12-24,1523.6262817077106,1439.0486280360979,1602.1126032544694
2019-12-26,1530.196496120159,1451.0671186261793,1615.4504571320356
2019-12-27,1532.2757054649855,1450.4606772946154,1612.715146899647
2019-12-30,1538.8527627948492,1457.074257056436,1624.5910064999923
2019-12-31,1541.965424043621,1461.417554788713,1622.4861970384334
2020-01-02,1548.1467164795536,1464.770984365397,1629.5621464964738
2020-01-03,1551.4350610049391,1472.89991859647,1639.8156918984319
2020-01-06,1561.726449831615,1481.5626042999656,1644.8048694428035
2020-01-07,1563.310313303554,1488.0303891594658,1647.9744918571594
2020-01-08,1563.730528334335,1485.619551599468,1648.6462437285654
2020-01-09,1563.8733489102929,1488.166208287891,1645.1762438676585
2020-01-10,1564.6472888009553,1485.9975230375278,1646.780835578335
2020-01-13,1569.8582960844974,1487.3196122281563,1653.059214315549
2020-01-14,1570.4530642873767,1483.8281556479374,1648.7894556264225
2020-01-15,1570.7291612867105,1493.9942036561276,1657.3376278906508
2020-01-16,1571.468503355576,1488.032230037198,1651.335163162203
2020-01-17,1572.9738016118172,1498.0187238613591,1653.9704050019368
2020-01-21,1576.9483769997903,1502.2436846935695,1659.921407221698
2020-01-22,1577.4840247520867,1491.409372301402,1658.1110662076114
2020-01-23,1578.7299295387943,1495.0827762986307,1657.167945120063
2020-01-24,1580.325637682393,1505.0798032187013,1657.4464168880918
2020-01-27,1581.5331702050105,1505.383157986695,1663.96153710755
2020-01-28,1581.3174181818017,1501.365271089629,1660.572118532336
2020-01-29,1581.7430603469331,1507.0325788991477,1668.9054657422123
2020-01-30,1582.8193470425595,1497.2290380216796,1660.5019665152581
2020-01-31,1584.1821539514808,1494.047911806948,1663.9975970930147
2020-02-03,1589.321799874211,1505.6336758690402,1668.1032811644848
2020-02-04,1591.865399697048,1514.5380640398137,1667.780210721585
2020-02-05,1594.214876147918,1511.1276856304198,1674.0894315519279
2020-02-06,1595.6005913442598,1514.811533646452,1670.4859838006412
2020-02-07,1595.7807953996628,1515.3187975281278,1680.7922082173059
2020-02-10,1596.200738201591,1515.8385522686028,1676.744012217373
2020-02-11,1597.870807668326,1517.7262052409428,1677.6298272255242
2020-02-12,1599.4626975874276,1511.7828742830727,1679.891435043503
2020-02-13,1600.354755930627,1519.3779538644737,1680.6331929406313
2020-02-14,1600.6853553591397,1516.129852837609,1687.0110808507181
2020-02-18,1606.30971504909,1524.6064997068581,1688.4554709262216
2020-02-19,1607.5287340654843,1524.070909180144,1684.0121914484823
2020-02-20,1608.0782782991878,1526.682881004808,1690.4104471994615
2020-02-21,1608.5940240016935,1531.1000488648792,1687.8576298481462
2020-02-24,1612.9948602721,1531.9754825241957,1693.7239684539718
2020-02-25,1613.8404082104644,1533.8171242035867,1699.5083800177101
2020-02-26,1613.789958715177,1524.1385169151267,1698.3811967390714
2020-02-27,1613.3807165628714,1530.7702390237812,1692.8680212076158
2020-02-28,1613.3180811071938,1531.695222143973,1695.9188167119905
2020-03-02,1615.9319006120813,1533.6180266841686,1694.6354691544236
2020-03-03,1616.9888791112817,1535.2445863557314,1692.0752100783914
2020-03-04,1618.3526332492638,1530.4289720554923,1701.7149101195741
2020-03-05,1620.2007504289265,1543.9097520236587,1695.4998686582207
2020-03-06,1622.1829748321463,1540.0645967436628,1703.8869845302522
2020-03-09,1622.8338009848994,1542.7567704701858,1706.5562233618668
2020-03-10,1621.8755724347586,1540.0061242501758,1704.2527735634799
2020-03-11,1621.730847049468,1535.802670762571,1699.0778406894672
2020-03-12,1622.6166823839774,1539.5442516085723,1701.848713564299
2020-03-13,1623.9371425352915,1543.6247598655086,1701.6329882311595
2020-03-16,1625.4362202012721,1544.8990246631352,1705.3939010473819
2020-03-17,1626.338317744348,1543.2273403451868,1710.7730642584509
2020-03-18,1628.2215388422853,1556.2888967071747,1708.1547706410229
2020-03-19,1630.6316891963581,1552.909736136933,1715.3058179748027
2020-03-20,1632.802862244787,1549.0716171422403,1716.412426762876
2020-03-23,1637.65923471725,1551.5429981105983,1724.83747540913
2020-03-24,1640.4275944118865,1557.1220120916546,1719.73560756984
2020-03-25,1643.6902929413873,1566.5199119761228,1725.3260955792573
2020-03-26,1646.670670167464,1564.177810454436,1728.968689668859
2020-03-27,1648.8881611709241,1566.6636383981722,1732.9791032708938
2020-03-30,1654.872708058928,1571.5673333095503,1736.3071440089882
2020-03-31,1658.0179502962144,1570.124198069175,1733.7767936178732
2020-04-01,1661.4267115941932,1573.2200360358934,1738.7873514870585
2020-04-02,1664.8331459017281,1580.2294294812002,1746.195041522977
2020-04-03,1668.366423567968,1587.6548486329443,1751.339505424842
2020-04-06,1680.4128769062854,1595.717607799778,1759.8259069664332
2020-04-07,1683.1628938396773,1590.856751568455,1759.807578072364
2020-04-08,1684.5170576559703,1603.7885570951228,1759.0816733586896
2020-04-09,1685.0442884237573,1610.4280268399384,1763.1119119472373
2020-04-13,1690.7966538066205,1605.3750702328884,1766.0589053174936
2020-04-14,1692.6452726473308,1609.5144434221418,1772.8748709149042
2020-04-15,1693.7110265687356,1613.0447527181332,1777.1716063559838
2020-04-16,1694.7356405692358,1616.9104162733272,1775.2930491382783
2020-04-17,1696.3385944097622,1616.817399886383,1778.0572277652511
2020-04-20,1701.4137170242902,1623.0884906696233,1782.1755450083524
2020-04-21,1701.7158102414974,1616.8802360749241,1777.6336810478538
2020-04-22,1701.903012616145,1624.6558510825193,1775.1144052912805
2020-04-23,1702.6240750214304,1621.002450255348,1784.4617016020006
2020-04-24,1703.8999753930782,1618.7813607526084,1784.7369790283403
2020-04-27,1705.2067059745334,1621.0379646006213,1789.9014151966492
2020-04-28,1704.5512357660516,1623.673659951285,1793.8609052091888
2020-04-29,1704.3382339777763,1630.4472457866405,1789.0567421552817
2020-04-30,1704.8798527730914,1624.0309627346144,1783.913477065253
2020-05-01,1705.9577684608741,1627.9525125729222,1784.3493171607267
2020-05-04,1710.4962791088356,1631.1098576920513,1791.842376818018
2020-05-05,1712.974217012116,1635.114445061189,1795.2649579916379
2020-05-06,1715.7112516719671,1629.5731665087515,1793.166349980751
2020-05-07,1717.9290339958568,1636.1327595653177,1800.2257708868067
2020-05-08,1719.0444691653868,1647.1706883594757,1801.3045918548326
2020-05-11,1720.3435342722648,1643.307680022375,1803.5660084688134
2020-05-12,1722.3538992595415,1643.9653769148463,1800.886172949153
2020-05-13,1724.7742430935866,1642.6876724748854,1809.151398571971
2020-05-14,1726.7719427983,1645.479447711892,1805.1641271087365
2020-05-15,1728.0672248847447,1652.0120649969776,1809.988117455006
2020-05-18,1733.2621211628873,1649.4506180591052,1815.3406256975386
2020-05-19,1736.0916291601973,1658.9849397363578,1812.488442098469
2020-05-20,1738.5006843912245,1655.8303429351681,1816.5058475580838
2020-05-21,1740.129727140394,1655.292548350399,1818.5384612412595
2020-05-22,1741.3558347163842,1661.7740915300144,1821.861019891048
2020-05-26,1749.7347119958765,1668.4166065004283,1827.3073008335723
2020-05-27,1750.8907288081673,1668.2035966564144,1832.4232231539174
2020-05-28,1751.3690328525556,1675.8126639390582,1830.1142376147545
2020-05-29,1751.877913984934,1671.1837789535095,1833.050909787809
2020-06-01,1756.6028915987386,1678.3362285522285,1839.739154828406
2020-06-02,1758.5403846069573,1679.0156604108436,1833.1692087501938
2020-06-03,1760.6423123919799,1676.1411346733587,1846.7222801332853
2020-06-04,1763.2088469973266,1684.185673288693,1847.6629724139416
2020-06-05,1766.1741173444823,1689.8901074412474,1841.9569245771404
2020-06-08,1771.2075015705482,1689.3150877933676,1847.1328888645596
2020-06-09,1771.099038672574,1686.714770197352,1853.794166219164
2020-06-10,1771.3496129531004,1685.971729167894,1847.4551536688502
2020-06-11,1772.5730765982005,1693.114360576517,1851.158544922277
2020-06-12,1774.5238592955052,1694.9900450642394,1851.2750096663779
2020-06-15,1778.0681061540706,1703.9335901826562,1859.5964533521606
2020-06-16,1778.77004518177,1702.2084366485658,1856.8681778967273
2020-06-17,1780.2240814171785,1699.7981925510915,1862.253368938292
2020-06-18,1782.3270552637603,1699.0257275754504,1866.3324093796343
2020-06-19,1784.368398454738,1703.172570493086,1868.9635852857325
2020-06-22,1786.953503856157,1708.4191480876877,1866.3595049528121
2020-06-23,1788.1343557285281,1710.4950274373336,1868.0626048106258
2020-06-24,1789.8943093954874,1707.6860113172418,1876.6471249674055
2020-06-25,1791.5931790265913,1705.3468648611386,1872.1404833888985
2020-06-26,1792.5390773906458,1717.0075204387144,1869.425107750884
2020-06-29,1792.5236355953218,1714.891106503336,1868.8743716100478
2020-06-30,1793.3798516658985,1709.127712051129,1869.792175919895
2020-07-01,1794.7210629691303,1715.9295562917332,1880.4567321210855
2020-07-02,1796.1990974937642,1713.511253154871,1877.5495746477914
2020-07-06,1805.2279857274,1720.926510220089,1882.2201615319377
2020-07-07,1807.563912676587,1728.6404654760709,1885.3977151913334
2020-07-08,1808.8223720231538,1729.5051946089104,1885.3893102045336
2020-07-09,1809.1945102073194,1730.855697645482,1896.1157292787163
2020-07-10,1809.5732181869998,1735.6197365668627,1890.6107990882174
2020-07-13,1816.2186823599025,1735.0633419356902,1896.0436556587663
2020-07-14,1818.5833612155702,1742.061251012516,1902.9919114830866
2020-07-15,1820.364257870889,1739.8471655760295,1903.6757088614877
2020-07-16,1822.0589630178033,1746.6725648680351,1899.1537463546388
2020-07-17,1824.4266993605422,1738.3856495442421,1905.8997376437246
2020-07-20,1834.998218933922,1751.7856246555434,1918.4437389882416
2020-07-21,1837.7689222002207,1751.2967378517021,1920.342935930899
2020-07-22,1840.2032977495703,1762.7957840210158,1925.1956914421125
2020-07-23,1843.0048132139914,1765.041266150129,1918.7656480095563
2020-07-24,1846.5069978692295,1774.2013066455927,1927.691766614368
2020-07-27,1856.0024964432062,1772.093998524917,1938.6642607090923
2020-07-28,1857.6079226913016,1775.8368132314247,1938.4141082284452
2020-07-29,1859.1459965826314,1778.2088988009084,1939.017901242955
2020-07-30,1861.1523047011965,1782.1976074588297,1945.349442661128
2020-07-31,1863.620117184431,1783.6030607185744,1942.3587596176596
2020-08-03,1870.9523064680432,1794.246882133631,1957.4618281980358
2020-08-04,1873.627977432413,1790.630797688474,1958.4855020873147
